            Unix Timestamp,               UTC_Date_&_Time,                 Colombia Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
1678914720,           2023-03-15 21:12:00,           2023-03-15 16:12:00,3.54,27.004,31.3,1112,176,208
1678915620,           2023-03-15 21:27:00,           2023-03-15 16:27:00,3.54,26.995,33.3,1112,179,207
1678916520,           2023-03-15 21:42:00,           2023-03-15 16:42:00,3.54,26.971,31.2,1113,179,207
1678917420,           2023-03-15 21:57:00,           2023-03-15 16:57:00,3.54,26.971,21.8,1112,176,206
1678918320,           2023-03-15 22:12:00,           2023-03-15 17:12:00,3.54,26.979,15.4,1112,176,208
1678919220,           2023-03-15 22:27:00,           2023-03-15 17:27:00,3.54,26.979,11.6,1112,176,208
1678920120,           2023-03-15 22:42:00,           2023-03-15 17:42:00,3.54,26.987,7.9,1112,177,208
1678921020,           2023-03-15 22:57:00,           2023-03-15 17:57:00,3.54,26.962,6.1,1112,176,207
1678921920,           2023-03-15 23:12:00,           2023-03-15 18:12:00,3.54,26.946,3.4,1112,176,208
1678922820,           2023-03-15 23:27:00,           2023-03-15 18:27:00,3.54,26.971,0.8,1112,176,208
1678923720,           2023-03-15 23:42:00,           2023-03-15 18:42:00,3.54,26.979,0.2,1113,177,207
1678924620,           2023-03-15 23:57:00,           2023-03-15 18:57:00,3.54,26.971,0.3,1171,182,127
1678925520,           2023-03-16 00:12:00,           2023-03-15 19:12:00,3.54,26.954,0.3,1116,176,207
1678926420,           2023-03-16 00:27:00,           2023-03-15 19:27:00,3.54,26.962,0,1177,175,127
1678927320,           2023-03-16 00:42:00,           2023-03-15 19:42:00,3.54,26.971,0.2,1113,176,208
1678928220,           2023-03-16 00:57:00,           2023-03-15 19:57:00,3.54,26.954,0.4,1113,179,207
1678929120,           2023-03-16 01:12:00,           2023-03-15 20:12:00,3.54,26.954,0,1118,180,207
1678930020,           2023-03-16 01:27:00,           2023-03-15 20:27:00,3.54,26.954,0.5,1113,176,207
1678930920,           2023-03-16 01:42:00,           2023-03-15 20:42:00,3.54,26.962,0,1112,177,208
1678931820,           2023-03-16 01:57:00,           2023-03-15 20:57:00,3.54,26.954,-0.1,1176,179,127
